height,weight,label 
142,120,fat
133,39,normal
185,98,fat
148,116,fat
157,111,fat
142,49,normal
132,60,fat
176,55,thin
176,97,fat
191,101,fat
176,50,thin
192,38,thin
124,98,fat
132,129,fat
171,69,normal
197,49,thin
179,115,fat
178,49,thin
183,90,fat
190,130,fat
173,49,thin
133,129,fat
159,97,fat
193,59,thin
173,106,fat
163,124,fat
151,103,fat
174,88,fat
193,79,normal
122,58,fat
160,120,fat
159,50,normal
158,104,fat
174,52,thin
121,129,fat
137,55,fat
180,116,fat
195,91,normal
141,118,fat
173,82,fat
186,38,thin
132,106,fat
193,78,normal
197,107,fat
156,77,fat
172,51,thin
186,129,fat
131,104,fat
127,38,normal
167,80,fat
142,87,fat
180,55,thin
153,66,fat
122,105,fat
139,61,fat
125,82,fat
146,86,fat
174,68,normal
135,79,fat
197,89,normal
126,77,fat
184,123,fat
177,116,fat
188,122,fat
199,116,fat
156,36,thin
133,115,fat
135,109,fat
176,87,fat
153,76,fat
187,74,normal
163,75,fat
193,61,thin
148,113,fat
139,91,fat
130,111,fat
144,47,normal
186,49,thin
121,44,fat
140,116,fat
195,64,thin
131,68,fat
120,104,fat
135,115,fat
131,124,fat
157,42,thin
155,78,fat
194,40,thin
128,99,fat
144,52,fat
174,105,fat
147,129,fat
180,45,thin
198,107,fat
127,80,fat
150,77,fat
131,80,fat
157,46,normal
165,54,normal
196,106,fat
148,53,normal
122,51,fat
166,112,fat
175,98,fat
181,121,fat
199,82,normal
198,49,thin
166,98,fat
159,85,fat
151,62,fat
196,51,thin
147,97,fat
192,77,normal
162,96,fat
187,58,thin
178,77,normal
130,66,fat
194,97,fat
170,61,normal
172,47,thin
138,56,fat
162,43,thin
148,58,fat
181,93,fat
131,70,fat
136,74,fat
136,106,fat
125,64,fat
134,79,fat
181,94,fat
163,90,fat
153,77,fat
143,51,normal
136,90,fat
123,46,fat
134,90,fat
176,76,normal
142,63,fat
156,35,thin
197,91,normal
183,108,fat
167,60,normal
141,77,fat
135,124,fat
120,101,fat
138,56,fat
122,128,fat
196,63,thin
172,116,fat
156,121,fat
163,104,fat
158,100,fat
139,62,fat
189,56,thin
190,46,thin
155,70,fat
176,63,normal
191,56,thin
162,116,fat
165,97,fat
191,93,fat
149,114,fat
172,59,normal
122,87,fat
130,110,fat
192,88,normal
140,45,normal
128,100,fat
149,117,fat
183,127,fat
167,74,fat
168,110,fat
175,81,fat
145,123,fat
168,124,fat
122,69,fat
156,40,thin
183,51,thin
141,103,fat
138,110,fat
187,102,fat
187,106,fat
142,112,fat
190,104,fat
198,72,thin
167,118,fat
155,97,fat
167,89,fat
200,103,fat
154,43,thin
200,117,fat
178,64,normal
182,105,fat
196,109,fat
186,60,thin
134,87,fat
148,85,fat
124,119,fat
180,94,fat
165,60,normal
127,57,fat
134,65,fat
181,61,normal
123,99,fat
139,79,fat
199,35,thin
193,69,normal
192,129,fat
173,52,thin
130,70,fat
200,60,thin
132,50,fat
162,100,fat
192,62,thin
144,68,fat
122,122,fat
130,39,normal
121,86,fat
166,113,fat
196,38,thin
120,85,fat
173,76,fat
185,45,thin
133,64,fat
149,123,fat
177,51,thin
125,41,fat
166,49,thin
150,115,fat
126,61,fat
181,95,fat
187,125,fat
151,77,fat
184,53,thin
127,45,fat
151,100,fat
193,43,thin
144,126,fat
169,58,normal
138,102,fat
165,59,normal
176,70,normal
135,120,fat
196,110,fat
168,40,thin
126,68,fat
129,75,fat
171,106,fat
143,59,fat
187,99,fat
162,90,fat
146,65,fat
196,127,fat
197,54,thin
165,61,normal
161,56,normal
149,100,fat
127,79,fat
193,75,normal
126,47,fat
182,60,thin
124,124,fat
169,79,fat
152,75,fat
168,39,thin
173,59,normal
134,76,fat
168,52,thin
173,101,fat
181,86,fat
140,46,normal
144,71,fat
196,127,fat
185,37,thin
172,108,fat
142,78,fat
173,81,fat
186,70,normal
188,50,thin
132,81,fat
155,123,fat
128,83,fat
134,36,normal
160,49,normal
193,92,normal
161,103,fat
195,58,thin
120,103,fat
147,129,fat
128,126,fat
121,61,fat
153,73,fat
151,125,fat
153,41,thin
132,45,fat
136,50,fat
164,54,normal
161,103,fat
145,51,normal
197,43,thin
150,101,fat
148,50,normal
174,78,fat
144,110,fat
180,63,normal
182,67,normal
199,109,fat
179,80,normal
179,99,fat
159,47,normal
127,57,fat
183,71,normal
142,60,fat
151,124,fat
183,111,fat
193,125,fat
157,73,fat
150,40,thin
122,100,fat
139,52,fat
183,103,fat
158,45,thin
198,83,normal
179,53,thin
196,63,thin
164,117,fat
136,107,fat
167,103,fat
176,128,fat
124,77,fat
124,114,fat
195,63,thin
174,48,thin
170,44,thin
135,42,normal
153,128,fat
196,52,thin
194,61,thin
182,37,thin
143,35,thin
154,90,fat
152,122,fat
165,53,normal
179,100,fat
121,76,fat
126,92,fat
166,110,fat
181,63,normal
200,117,fat
133,123,fat
146,115,fat
183,84,fat
151,71,fat
123,71,fat
120,114,fat
180,55,thin
159,74,fat
180,41,thin
157,128,fat
124,52,fat
188,81,normal
130,97,fat
148,68,fat
178,71,normal
186,51,thin
154,50,normal
200,100,fat
198,104,fat
162,60,normal
120,70,fat
139,104,fat
177,37,thin
198,95,normal
184,72,normal
185,111,fat
140,78,fat
194,65,thin
151,76,fat
164,36,thin
144,92,fat
186,51,thin
165,92,fat
121,35,normal
129,61,fat
165,43,thin
189,119,fat
191,126,fat
181,67,normal
141,101,fat
150,116,fat
140,120,fat
172,63,normal
192,125,fat
186,121,fat
126,35,normal
177,58,normal
171,116,fat
173,56,normal
126,85,fat
132,50,fat
145,117,fat
122,106,fat
188,44,thin
144,41,normal
138,63,fat
200,80,normal
186,89,fat
167,50,thin
156,70,fat
185,89,fat
157,121,fat
175,49,thin
184,123,fat
194,43,thin
194,40,thin
183,75,normal
184,92,fat
132,86,fat
167,53,normal
150,117,fat
176,89,fat
122,68,fat
130,61,fat
195,67,thin
188,125,fat
149,50,normal
183,63,normal
165,101,fat
158,97,fat
183,104,fat
139,120,fat
198,101,fat
151,93,fat
137,41,normal
137,89,fat
187,99,fat
183,107,fat
140,106,fat
129,73,fat
164,73,fat
161,113,fat
152,62,fat
184,94,fat
153,89,fat
136,75,fat
195,111,fat
197,77,normal
140,68,fat
126,96,fat
200,71,thin
175,111,fat
137,52,fat
193,69,normal
142,45,normal
162,37,thin
177,92,fat
127,85,fat
151,128,fat
192,64,thin
155,82,fat
199,81,normal
136,56,fat
126,44,fat
197,118,fat
185,107,fat
159,50,normal
188,97,fat
124,60,fat
141,67,fat
162,117,fat
199,39,thin
196,49,thin
187,120,fat
148,100,fat
149,46,normal
135,77,fat
197,106,fat
195,61,thin
125,108,fat
174,41,thin
192,72,normal
187,36,thin
125,56,fat
152,59,fat
193,106,fat
183,116,fat
179,118,fat
141,116,fat
181,100,fat
127,108,fat
142,96,fat
198,130,fat
176,53,thin
140,91,fat
152,130,fat
143,118,fat
129,68,fat
134,93,fat
159,64,fat
132,100,fat
193,39,thin
129,50,fat
162,117,fat
192,37,thin
145,98,fat
151,124,fat
155,87,fat
182,51,thin
194,71,normal
120,113,fat
122,41,fat
137,108,fat
172,127,fat
150,102,fat
189,122,fat
137,117,fat
177,120,fat
127,70,fat
145,51,normal
155,55,normal
128,99,fat
129,39,normal
137,96,fat
180,76,normal
186,110,fat
156,126,fat
156,74,fat
158,96,fat
153,99,fat
167,97,fat
189,121,fat
160,65,fat
158,117,fat
142,45,normal
200,51,thin
127,51,fat
179,39,thin
141,107,fat
120,41,fat
151,82,fat
196,118,fat
178,77,normal
141,107,fat
140,75,fat
164,84,fat
173,81,fat
132,66,fat
187,111,fat
127,71,fat
196,71,thin
191,102,fat
155,89,fat
138,106,fat
136,96,fat
154,81,fat
160,100,fat
120,130,fat
197,35,thin
135,66,fat
168,124,fat
155,105,fat
120,98,fat
200,42,thin
157,103,fat
121,93,fat
138,81,fat
143,38,normal
122,86,fat
174,121,fat
152,36,thin
165,62,normal
188,82,normal
148,50,normal
194,46,thin
145,47,normal
161,85,fat
121,85,fat
122,105,fat
179,36,thin
180,62,normal
192,60,thin
190,94,fat
191,81,normal
167,98,fat
186,118,fat
159,103,fat
168,130,fat
180,82,fat
170,69,normal
179,80,normal
164,46,thin
157,37,thin
136,118,fat
146,79,fat
172,46,thin
176,80,fat
163,127,fat
182,72,normal
175,67,normal
148,78,fat
142,104,fat
142,116,fat
167,86,fat
154,70,fat
195,40,thin
147,117,fat
157,80,fat
152,35,thin
127,57,fat
173,97,fat
186,85,normal
177,42,thin
174,127,fat
145,38,thin
188,67,normal
132,85,fat
125,70,fat
163,124,fat
131,62,fat
156,94,fat
137,124,fat
187,74,normal
197,110,fat
121,81,fat
127,47,fat
140,90,fat
158,35,thin
192,118,fat
181,93,fat
150,96,fat
172,87,fat
157,88,fat
123,68,fat
127,53,fat
172,63,normal
125,39,normal
168,106,fat
187,36,thin
152,110,fat
174,85,fat
129,123,fat
153,66,fat
121,108,fat
137,65,fat
176,93,fat
189,109,fat
174,90,fat
160,56,normal
167,43,thin
123,116,fat
183,105,fat
188,108,fat
144,47,normal
180,78,normal
138,89,fat
155,63,fat
151,55,normal
143,52,fat
160,83,fat
157,103,fat
120,71,fat
149,115,fat
126,87,fat
162,122,fat
183,60,thin
160,68,fat
183,104,fat
172,85,fat
193,122,fat
187,91,fat
144,64,fat
193,89,normal
131,58,fat
199,85,normal
130,109,fat
141,71,fat
121,93,fat
137,88,fat
165,69,fat
156,59,normal
169,125,fat
165,112,fat
124,61,fat
130,98,fat
166,57,normal
149,89,fat
146,43,normal
142,125,fat
127,41,fat
164,59,normal
127,96,fat
122,59,fat
169,78,fat
167,59,normal
156,80,fat
131,70,fat
195,88,normal
126,98,fat
156,54,normal
145,70,fat
194,115,fat
147,47,normal
161,61,normal
144,78,fat
183,102,fat
178,88,fat
139,110,fat
178,54,thin
121,58,fat
178,86,fat
179,65,normal
164,47,thin
122,106,fat
148,116,fat
168,67,normal
179,114,fat
129,128,fat
196,65,thin
181,47,thin
199,56,thin
129,50,fat
138,118,fat
178,47,thin
198,35,thin
168,49,thin
183,66,normal
144,40,normal
176,73,normal
174,65,normal
122,47,fat
122,116,fat
129,76,fat
196,58,thin
198,129,fat
197,72,normal
141,47,normal
200,96,normal
122,98,fat
185,82,normal
148,67,fat
157,69,fat
127,115,fat
148,113,fat
170,58,normal
146,54,fat
160,115,fat
143,88,fat
184,54,thin
198,63,thin
165,116,fat
120,77,fat
197,36,thin
131,69,fat
195,98,fat
184,73,normal
120,98,fat
197,113,fat
166,75,fat
192,89,normal
184,117,fat
179,125,fat
137,46,normal
184,121,fat
169,92,fat
165,80,fat
151,74,fat
165,113,fat
128,93,fat
173,124,fat
126,94,fat
187,61,thin
177,113,fat
164,105,fat
156,73,fat
143,49,normal
142,112,fat
161,120,fat
174,124,fat
159,54,normal
181,119,fat
130,116,fat
175,115,fat
143,53,fat
192,117,fat
156,88,fat
200,106,fat
178,36,thin
199,118,fat
159,105,fat
126,87,fat
186,100,fat
181,62,normal
183,70,normal
134,70,fat
140,86,fat
158,110,fat
145,119,fat
165,102,fat
178,100,fat
120,123,fat
128,125,fat
140,124,fat
189,69,normal
134,38,normal
149,122,fat
169,99,fat
132,118,fat
143,108,fat
182,114,fat
148,75,fat
139,63,fat
145,56,fat
127,113,fat
133,117,fat
133,115,fat
146,68,fat
130,106,fat
134,78,fat
131,118,fat
137,52,fat
157,63,fat
196,130,fat
129,109,fat
167,64,normal
153,86,fat
124,66,fat
185,36,thin
133,89,fat
187,92,fat
138,45,normal
164,126,fat
128,89,fat
176,67,normal
153,44,normal
159,60,normal
149,125,fat
121,38,fat
174,60,normal
191,112,fat
145,124,fat
165,51,normal
195,98,fat
176,44,thin
168,99,fat
121,78,fat
139,63,fat
121,109,fat
126,66,fat
168,51,thin
181,43,thin
132,98,fat
122,44,fat
149,119,fat
176,35,thin
149,55,normal
150,103,fat
196,86,normal
164,57,normal
132,83,fat
186,100,fat
185,87,fat
171,111,fat
134,57,fat
127,129,fat
183,123,fat
149,37,thin
174,125,fat
179,110,fat
179,46,thin
132,101,fat
184,98,fat
131,112,fat
176,103,fat
160,89,fat
142,81,fat
159,86,fat
175,46,thin
149,120,fat
172,75,fat
187,42,thin
182,108,fat
160,114,fat
187,46,thin
149,42,normal
200,103,fat
152,90,fat
140,129,fat
162,35,thin
191,126,fat
183,109,fat
151,129,fat
198,88,normal
148,128,fat
169,124,fat
162,40,thin
142,113,fat
191,97,fat
200,76,normal
156,40,thin
178,88,fat
130,92,fat
135,44,normal
189,106,fat
135,102,fat
129,98,fat
185,55,thin
125,89,fat
144,56,fat
163,95,fat
144,122,fat
181,37,thin
157,130,fat
180,64,normal
169,74,fat
165,116,fat
177,46,thin
151,42,thin
184,95,fat
186,118,fat
123,59,fat
156,57,normal
200,84,normal
143,77,fat
134,91,fat
183,118,fat
149,38,thin
187,79,normal
128,90,fat
176,113,fat
122,98,fat
170,95,fat
138,78,fat
178,87,fat
130,73,fat
168,48,thin
162,62,normal
126,87,fat
170,42,thin
187,89,fat
140,112,fat
126,112,fat
125,73,fat
137,88,fat
172,40,thin
145,94,fat
135,103,fat
161,91,fat
121,35,normal
145,56,fat
182,91,fat
166,90,fat
197,46,thin
157,77,fat
193,96,fat
200,89,normal
159,130,fat
125,110,fat
174,69,normal
132,57,fat
184,110,fat
164,62,normal
158,51,normal
128,40,normal
194,84,normal
194,62,thin
141,41,normal
183,110,fat
180,110,fat
158,92,fat
126,38,normal
174,104,fat
197,91,normal
126,37,normal
142,124,fat
189,62,thin
120,78,fat
127,59,fat
185,64,normal
132,85,fat
183,59,thin
151,39,thin
122,113,fat
147,96,fat
161,78,fat
178,53,thin
120,114,fat
166,100,fat
120,82,fat
184,79,normal
125,80,fat
129,68,fat
163,88,fat
186,57,thin
195,47,thin
143,112,fat
190,58,thin
128,50,fat
193,69,normal
170,53,thin
123,85,fat
190,87,normal
133,92,fat
198,62,thin
156,112,fat
143,121,fat
157,94,fat
165,44,thin
137,48,fat
160,46,thin
162,51,normal
173,41,thin
123,57,fat
178,105,fat
122,89,fat
129,70,fat
173,106,fat
157,104,fat
198,80,normal
131,100,fat
133,130,fat
160,54,normal
191,76,normal
194,120,fat
163,123,fat
179,69,normal
141,63,fat
127,123,fat
155,43,thin
144,114,fat
148,42,normal
141,61,fat
191,95,fat
129,51,fat
165,63,normal
149,119,fat
126,45,fat
164,121,fat
184,50,thin
124,76,fat
179,107,fat
139,121,fat
183,40,thin
151,57,normal
131,68,fat
166,51,normal
141,104,fat
193,103,fat
123,51,fat
200,99,normal
153,81,fat
193,114,fat
167,36,thin
196,117,fat
154,100,fat
138,101,fat
127,99,fat
137,101,fat
158,105,fat
127,112,fat
144,98,fat
176,112,fat
188,83,normal
146,52,normal
163,103,fat
191,79,normal
181,118,fat
175,46,thin
166,59,normal
184,46,thin
122,122,fat
199,35,thin
163,35,thin
143,130,fat
182,58,thin
162,96,fat
154,59,normal
132,97,fat
121,119,fat
194,70,normal
126,89,fat
160,60,normal
179,104,fat
175,83,fat
156,87,fat
161,59,normal
130,119,fat
174,74,normal
143,116,fat
149,75,fat
155,67,fat
166,46,thin
144,121,fat
160,113,fat
153,101,fat
176,117,fat
153,37,thin
160,126,fat
145,94,fat
132,66,fat
154,120,fat
139,108,fat
191,124,fat
179,130,fat
164,108,fat
199,85,normal
158,106,fat
158,37,thin
167,60,normal
190,94,fat
151,94,fat
130,77,fat
179,45,thin
145,73,fat
150,100,fat
125,44,fat
168,82,fat
144,103,fat
162,41,thin
186,50,thin
198,81,normal
192,122,fat
162,51,normal
157,111,fat
174,110,fat
181,98,fat
193,117,fat
120,59,fat
192,120,fat
188,83,normal
170,105,fat
139,65,fat
153,38,thin
124,127,fat
152,118,fat
188,106,fat
149,39,thin
165,122,fat
195,101,fat
146,59,fat
158,73,fat
192,99,fat
176,91,fat
162,67,fat
153,107,fat
196,108,fat
185,36,thin
186,55,thin
181,37,thin
137,92,fat
194,85,normal
193,98,fat
133,45,fat
133,84,fat
150,52,normal
181,73,normal
171,100,fat
146,116,fat
133,63,fat
153,75,fat
180,121,fat
166,121,fat
137,72,fat
195,92,normal
172,53,thin
192,79,normal
144,40,normal
192,79,normal
166,125,fat
176,82,fat
196,57,thin
131,37,normal
121,47,fat
135,117,fat
195,47,thin
120,62,fat
122,38,fat
145,93,fat
155,110,fat
159,98,fat
168,100,fat
144,121,fat
154,70,fat
165,36,thin
192,61,thin
178,127,fat
141,82,fat
130,111,fat
147,86,fat
158,57,normal
151,113,fat
158,126,fat
175,86,fat
162,71,fat
171,41,thin
130,72,fat
200,72,thin
197,119,fat
174,106,fat
125,98,fat
182,76,normal
198,101,fat
120,95,fat
169,113,fat
160,59,normal
173,94,fat
180,77,normal
184,77,normal
185,72,normal
165,37,thin
196,61,thin
152,68,fat
171,62,normal
179,66,normal
149,48,normal
166,42,thin
179,115,fat
124,69,fat
127,46,fat
193,62,thin
141,37,normal
186,64,thin
149,47,normal
145,89,fat
152,83,fat
166,47,thin
121,80,fat
185,64,normal
141,71,fat
143,85,fat
184,128,fat
193,55,thin
185,80,normal
176,93,fat
160,80,fat
175,91,fat
173,112,fat
161,43,thin
165,95,fat
157,82,fat
127,44,fat
180,56,thin
158,70,fat
150,36,thin
130,40,normal
143,116,fat
182,75,normal
185,47,thin
185,48,thin
125,70,fat
158,102,fat
162,60,normal
185,108,fat
124,46,fat
136,77,fat
151,115,fat
160,119,fat
183,112,fat
198,92,normal
157,63,fat
136,42,normal
132,71,fat
188,64,thin
131,74,fat
130,64,fat
151,63,fat
170,115,fat
170,44,thin
143,109,fat
161,114,fat
138,116,fat
135,43,normal
163,39,thin
163,83,fat
141,41,normal
174,126,fat
121,44,fat
158,123,fat
195,85,normal
155,100,fat
199,51,thin
177,50,thin
183,79,normal
159,55,normal
147,102,fat
121,42,fat
125,129,fat
130,127,fat
143,92,fat
129,45,fat
161,97,fat
174,79,fat
156,128,fat
199,114,fat
182,115,fat
133,130,fat
162,93,fat
146,86,fat
170,54,normal
165,91,fat
152,115,fat
142,109,fat
169,39,thin
197,87,normal
188,76,normal
147,94,fat
192,116,fat
151,95,fat
135,97,fat
184,36,thin
156,111,fat
127,126,fat
171,76,fat
194,116,fat
132,67,fat
163,91,fat
188,60,thin
149,125,fat
159,82,fat
185,77,normal
160,88,fat
145,92,fat
167,94,fat
123,127,fat
155,45,normal
181,42,thin
127,83,fat
135,44,normal
167,116,fat
172,71,normal
146,111,fat
175,65,normal
136,99,fat
197,45,thin
135,115,fat
172,102,fat
178,53,thin
189,84,normal
153,56,normal
185,55,thin
190,93,fat
167,105,fat
166,74,fat
198,119,fat
164,114,fat
166,93,fat
158,61,normal
145,52,normal
184,87,fat
197,42,thin
186,64,thin
160,64,normal
143,121,fat
194,90,normal
140,73,fat
132,39,normal
141,43,normal
189,120,fat
194,112,fat
152,38,thin
165,45,thin
169,95,fat
135,91,fat
156,108,fat
121,112,fat
133,99,fat
163,95,fat
142,91,fat
164,75,fat
146,72,fat
142,76,fat
187,68,normal
200,101,fat
152,57,normal
170,115,fat
133,128,fat
180,111,fat
190,64,thin
141,88,fat
192,84,normal
185,130,fat
167,79,fat
143,53,fat
183,55,thin
185,111,fat
168,61,normal
122,36,normal
192,61,thin
143,119,fat
126,48,fat
166,45,thin
140,83,fat
124,67,fat
186,68,normal
148,94,fat
199,74,normal
200,79,normal
122,87,fat
178,45,thin
173,127,fat
199,115,fat
134,102,fat
146,109,fat
157,53,normal
190,90,normal
180,66,normal
129,119,fat
145,55,fat
165,68,normal
158,120,fat
121,79,fat
181,83,fat
182,88,fat
129,39,normal
140,40,normal
161,90,fat
137,112,fat
142,39,normal
168,92,fat
151,114,fat
129,88,fat
156,90,fat
168,83,fat
129,92,fat
132,128,fat
157,53,normal
200,42,thin
142,72,fat
182,100,fat
152,35,thin
200,39,thin
146,72,fat
130,44,fat
189,38,thin
185,90,fat
135,78,fat
173,58,normal
153,120,fat
196,56,thin
145,65,fat
129,128,fat
132,110,fat
168,93,fat
175,123,fat
187,43,thin
136,87,fat
153,93,fat
168,74,fat
178,63,normal
188,75,normal
173,68,normal
162,83,fat
159,58,normal
188,109,fat
162,68,fat
171,110,fat
178,80,fat
155,94,fat
150,73,fat
165,120,fat
136,91,fat
188,98,fat
141,38,normal
192,90,normal
122,96,fat
134,119,fat
150,121,fat
195,114,fat
193,101,fat
120,80,fat
191,57,thin
130,65,fat
178,44,thin
187,38,thin
193,66,thin
179,78,normal
132,40,normal
131,112,fat
199,37,thin
187,105,fat
172,90,fat
186,62,thin
130,59,fat
172,104,fat
129,113,fat
184,71,normal
151,86,fat
182,69,normal
128,112,fat
171,76,fat
198,41,thin
171,97,fat
174,127,fat
166,69,fat
188,35,thin
152,116,fat
120,82,fat
182,123,fat
155,39,thin
124,76,fat
125,125,fat
190,95,fat
162,56,normal
160,110,fat
174,88,fat
200,105,fat
186,100,fat
167,74,fat
169,122,fat
134,110,fat
125,125,fat
189,51,thin
163,106,fat
189,129,fat
124,84,fat
169,112,fat
124,52,fat
183,77,normal
121,63,fat
144,101,fat
156,44,thin
179,47,thin
194,76,normal
196,96,normal
192,49,thin
190,53,thin
199,122,fat
155,74,fat
123,120,fat
175,53,thin
173,102,fat
178,42,thin
198,90,normal
156,52,normal
188,95,fat
122,97,fat
160,126,fat
145,71,fat
172,53,thin
153,59,fat
146,39,thin
128,57,fat
148,46,normal
138,53,fat
184,79,normal
155,78,fat
130,57,fat
177,84,fat
160,42,thin
138,71,fat
136,46,normal
137,85,fat
141,99,fat
158,41,thin
140,62,fat
139,65,fat
167,117,fat
137,74,fat
126,106,fat
145,79,fat
192,72,normal
163,106,fat
156,35,thin
178,128,fat
172,104,fat
173,87,fat
125,64,fat
180,75,normal
146,75,fat
168,122,fat
191,125,fat
173,58,normal
145,76,fat
182,44,thin
170,105,fat
198,93,normal
185,50,thin
144,121,fat
184,106,fat
144,59,fat
194,127,fat
185,119,fat
155,64,fat
192,66,thin
192,56,thin
139,114,fat
136,86,fat
142,40,normal
199,96,normal
197,60,thin
163,110,fat
121,126,fat
197,121,fat
160,117,fat
164,53,normal
164,42,thin
153,118,fat
194,77,normal
159,126,fat
156,46,normal
191,85,normal
150,72,fat
120,103,fat
173,82,fat
130,39,normal
152,57,normal
196,53,thin
192,68,thin
127,124,fat
136,78,fat
134,114,fat
180,54,thin
143,79,fat
150,122,fat
177,56,thin
191,46,thin
145,101,fat
133,37,normal
151,113,fat
146,63,fat
150,53,normal
186,82,normal
166,75,fat
155,57,normal
136,42,normal
173,116,fat
187,108,fat
138,104,fat
179,68,normal
139,128,fat
169,79,fat
139,78,fat
161,68,fat
195,46,thin
191,72,normal
180,126,fat
153,91,fat
135,54,fat
133,126,fat
174,120,fat
120,75,fat
126,55,fat
139,65,fat
139,50,fat
149,107,fat
170,80,fat
196,108,fat
126,114,fat
140,125,fat
126,87,fat
171,101,fat
172,48,thin
198,72,thin
148,53,normal
178,96,fat
146,50,normal
160,56,normal
146,74,fat
195,53,thin
136,116,fat
141,105,fat
197,130,fat
150,62,fat
175,56,thin
181,109,fat
125,83,fat
141,93,fat
159,129,fat
154,44,normal
131,36,normal
121,50,fat
128,79,fat
193,80,normal
134,107,fat
134,76,fat
121,81,fat
141,101,fat
196,112,fat
177,80,fat
153,119,fat
151,117,fat
122,85,fat
188,77,normal
121,77,fat
149,98,fat
170,113,fat
184,40,thin
139,76,fat
135,46,fat
125,126,fat
130,111,fat
179,67,normal
158,84,fat
150,101,fat
165,83,fat
177,113,fat
153,63,fat
166,93,fat
187,39,thin
127,93,fat
178,87,fat
146,101,fat
161,52,normal
195,83,normal
132,104,fat
128,107,fat
149,130,fat
168,50,thin
170,40,thin
196,101,fat
194,98,fat
196,77,normal
198,108,fat
187,96,fat
182,75,normal
133,102,fat
150,91,fat
179,55,thin
146,61,fat
129,97,fat
128,64,fat
161,71,fat
175,82,fat
179,48,thin
197,41,thin
150,129,fat
160,42,thin
157,122,fat
154,103,fat
170,104,fat
162,98,fat
191,39,thin
139,105,fat
136,123,fat
140,121,fat
175,109,fat
191,66,thin
181,87,fat
159,78,fat
145,102,fat
191,124,fat
176,49,thin
131,40,normal
186,127,fat
147,69,fat
135,73,fat
156,105,fat
133,109,fat
130,67,fat
182,110,fat
183,46,thin
140,109,fat
124,75,fat
188,43,thin
155,90,fat
136,68,fat
132,83,fat
121,122,fat
174,79,fat
184,41,thin
195,92,normal
164,66,normal
152,37,thin
149,130,fat
198,79,normal
191,117,fat
138,50,fat
122,86,fat
136,89,fat
162,70,fat
158,112,fat
181,76,normal
184,105,fat
125,96,fat
127,46,fat
131,69,fat
161,106,fat
123,83,fat
155,101,fat
121,91,fat
160,99,fat
179,56,thin
198,36,thin
182,93,fat
175,69,normal
129,77,fat
197,49,thin
182,92,fat
135,88,fat
185,107,fat
148,119,fat
175,126,fat
177,95,fat
167,50,thin
183,69,normal
149,67,fat
152,81,fat
134,82,fat
198,65,thin
193,37,thin
155,63,fat
198,61,thin
179,119,fat
142,53,fat
177,99,fat
180,83,fat
129,40,normal
154,35,thin
147,121,fat
199,62,thin
123,107,fat
200,119,fat
130,35,normal
183,56,thin
144,118,fat
160,64,normal
195,98,fat
143,62,fat
195,63,thin
185,39,thin
192,83,normal
179,45,thin
121,51,fat
123,118,fat
159,103,fat
160,104,fat
184,120,fat
185,47,thin
149,105,fat
199,90,normal
168,77,fat
121,68,fat
196,101,fat
171,81,fat
150,41,thin
133,104,fat
193,50,thin
184,72,normal
137,123,fat
141,118,fat
154,69,fat
134,116,fat
132,57,fat
178,95,fat
171,114,fat
145,48,normal
170,94,fat
191,84,normal
175,53,thin
196,111,fat
194,106,fat
196,80,normal
169,48,thin
138,77,fat
184,46,thin
128,102,fat
185,85,normal
147,118,fat
156,87,fat
150,60,fat
149,76,fat
191,89,normal
177,129,fat
166,57,normal
143,116,fat
157,114,fat
181,123,fat
132,81,fat
171,51,thin
137,58,fat
157,57,normal
152,83,fat
153,84,fat
195,50,thin
200,90,normal
123,63,fat
134,125,fat
175,94,fat
186,117,fat
128,81,fat
165,101,fat
157,67,fat
131,46,fat
180,52,thin
157,83,fat
190,62,thin
175,38,thin
199,52,thin
123,108,fat
151,123,fat
185,95,fat
156,103,fat
187,38,thin
198,62,thin
199,97,normal
154,106,fat
130,88,fat
123,118,fat
188,70,normal
194,84,normal
184,100,fat
149,84,fat
157,101,fat
128,95,fat
141,45,normal
176,81,fat
137,81,fat
170,129,fat
125,111,fat
140,112,fat
147,119,fat
190,35,thin
194,45,thin
181,102,fat
134,126,fat
138,50,fat
183,69,normal
190,86,normal
199,125,fat
155,94,fat
181,118,fat
147,56,fat
181,104,fat
136,66,fat
165,49,thin
135,119,fat
122,97,fat
187,64,thin
136,122,fat
122,130,fat
173,70,normal
150,91,fat
194,56,thin
139,95,fat
138,86,fat
179,41,thin
125,130,fat
164,112,fat
198,52,thin
177,103,fat
163,65,normal
140,97,fat
191,58,thin
144,121,fat
146,95,fat
172,65,normal
192,120,fat
198,56,thin
126,41,fat
200,93,normal
150,127,fat
173,112,fat
179,69,normal
120,114,fat
149,71,fat
155,111,fat
120,78,fat
142,95,fat
135,94,fat
180,36,thin
156,46,normal
160,75,fat
172,112,fat
164,91,fat
169,118,fat
188,127,fat
127,104,fat
147,92,fat
172,78,fat
153,39,thin
171,77,fat
123,77,fat
173,64,normal
136,62,fat
160,92,fat
127,120,fat
191,55,thin
155,88,fat
157,91,fat
184,123,fat
174,85,fat
131,125,fat
197,89,normal
150,64,fat
138,35,thin
164,99,fat
160,73,fat
152,51,normal
188,45,thin
135,57,fat
175,71,normal
154,36,thin
162,130,fat
127,50,fat
136,115,fat
144,119,fat
139,107,fat
138,36,normal
135,72,fat
